,취업인원수,성별,연령,가중값,학력,수학구분,총소비지출액,의류신발,음식,생활필수,여가,IT 및 교육,건강 및 미용
5542,0,1,27,4424.1699,6,5,737507,0.03143292199260481,0.23324795561262468,0.2923606148822994,0.36132809586892056,0.005175544096530609,0.0764548675470199
5626,1,2,24,2835.8296,6,2,1945712,0.08388959928293602,0.20380611313493466,0.4398395034825298,0.06610073844433298,0.034691670709745326,0.17167288889619842
5629,1,2,23,1418.9688,6,2,3205804,0.0432808743142126,0.3009401073802391,0.3051097322231802,0.25797678211144537,0.0,0.09269281590515203
5630,0,2,21,2084.1055,6,2,1117177,0.008891160487550316,0.3072064677307177,0.600462594557532,0.02413852057462694,0.0,0.05930125664957299
5631,1,1,27,2084.1055,5,1,1820309,0.042465317701555066,0.40631068681196436,0.19678252428571194,0.2376151521527389,0.04668657903685583,0.07014028936845337
5645,1,2,27,882.8621,6,2,2035155,0.07597455722045741,0.16152578059165026,0.357457785770617,0.04509140581429916,0.13591102397606078,0.22403944662691538
5736,1,1,29,3129.3265,6,1,915318,0.026520837566834696,0.30778811298368436,0.2046283368184609,0.18728463768875953,0.0,0.2737791674587411
5737,1,2,28,4403.7835,5,1,1668102,0.09889922798485944,0.254194887363003,0.2052752169831341,0.1145769263510265,0.003097532405092734,0.32395560942915963
5738,0,2,21,4403.7835,5,1,934405,0.09968375597305237,0.3219909996200791,0.4698444464659329,0.01556284480498285,0.0,0.09291795313595283
5739,0,2,29,804.0228,4,1,506950,0.1871979485156327,0.32034717427754217,0.2981556366505573,0.018739520662787258,0.0,0.17555971989348063
5785,0,1,23,4215.6843,6,2,829045,0.036487766044062744,0.4854959622215923,0.27283440585251706,0.1322316641436834,0.022636889433022334,0.05031451851226411
5789,0,1,26,3943.2087,6,2,592878,0.10960602349893232,0.32160579410941204,0.3930623163618822,0.07831796760885039,0.0,0.09740621173327396
5807,0,2,25,3491.1547,6,3,1147299,0.00762660823377341,0.17842341011366697,0.6967250908437992,0.050691232189690745,0.03900465353844115,0.027529876692998077
5856,1,2,22,1337.485,5,1,1768634,0.10126459176969345,0.4024150841836129,0.3441435593797247,0.0896680715173405,0.002516066071329625,0.059992627078298846
5862,1,1,29,4215.6843,6,1,1372889,0.11522708682202276,0.3913623024148347,0.2318344746006414,0.10600711346656576,0.005823486093923106,0.14974480821100614
5863,1,2,27,804.0228,7,1,1842032,0.011129014045358604,0.1678705907389231,0.567720864784108,0.07746879533037428,0.09766388423219576,0.07814685086904027
5864,1,2,21,3415.0125,6,2,1623685,0.013869685314577643,0.16985191093099955,0.2474938180743186,0.06549176718390574,0.46706473238343643,0.03622808611276202
5869,1,1,27,5928.7538,6,1,1105442,0.08940586661263096,0.38837134829326186,0.3571657309926708,0.08510894284820009,0.0031661543527385424,0.07678286151602708
5898,0,1,22,756.9456,6,2,858380,0.7059810340408676,0.14556490132575317,0.07971993755679303,0.03320207833360516,0.0,0.035532048742980965
5899,1,1,24,4779.8742,6,2,505528,0.009560301308730673,0.7918216201674289,0.04911498472883797,0.01615736418160814,0.0,0.1333457296133943
5900,0,1,26,804.0228,7,2,2471580,0.0,0.3463371608444801,0.2313014347097808,0.3734048665226293,0.044505943566463556,0.004450594356646356
5901,0,1,24,804.0228,6,2,531020,0.0,0.7818914541825167,0.07687092764867613,0.1355881134420549,0.0,0.005649504726752288
5902,0,1,26,3979.2023,6,2,637046,0.010074625694219883,0.3781296798033423,0.11838548550654113,0.4403088630962285,0.0,0.053101345899668154
5903,1,2,22,3979.2023,6,2,1138010,0.1912742418783666,0.477542376604775,0.11216773139076107,0.15974552068962486,0.005427017337281746,0.053843112099190696
5925,1,2,29,3101.7798,4,1,1239470,0.026462923668987552,0.3956376515768837,0.47580901514356944,0.03632278312504538,0.0,0.06577085367132726
5927,1,1,26,796.9452,4,1,1566675,0.0,0.39184897952670467,0.2830006223371152,0.22962005521247228,0.0,0.09553034292370785
5929,1,1,27,3918.6966,6,1,951494,0.04868133692908205,0.39247751430907607,0.41496951110569275,0.06568617353341166,0.0,0.07818546412273751
5961,1,1,29,4895.4266,4,1,2455881,0.04081427398151621,0.37402708030234366,0.38377307369534597,0.12260773221503811,0.018154381258701054,0.06062427291876113
5978,1,1,29,875.0905,4,1,2740001,0.024744516516599813,0.4025801450437427,0.3198294453177207,0.0077142307612296495,0.0,0.24513166236070716
5985,1,1,29,4779.8742,4,1,860044,0.014960862467501663,0.2311335234011283,0.6782850644850729,0.03900033021566338,0.0,0.03662021943063378
6027,1,1,28,804.0228,6,1,1623546,0.07883977417332186,0.3901398543681546,0.32522638717966723,0.08746287447352893,0.0,0.11833110980532735
6043,1,1,27,4852.7704,6,1,2051847,0.05596080019611599,0.3296493354523997,0.3539445192550907,0.0820426669239958,0.0,0.17840267817239785
6044,1,1,29,4852.7704,4,1,1630760,0.0007156172582108956,0.2340227869214354,0.5286927567514533,0.15955689371826634,0.01142596090166548,0.06558598444896858
6045,1,1,25,4852.7704,5,1,1139310,0.04137767596176633,0.23907628301340286,0.5665464184462525,0.08591603689952691,0.0,0.06708358567905136
6050,0,1,26,4403.7835,6,1,1720290,0.046628184782798246,0.22485569293549343,0.18984764196734272,0.11050462422033494,0.3249859035395195,0.10317795255451116
6051,1,1,29,3769.9909,5,1,1487368,0.012411185395947742,0.3529059385437901,0.32708045352595994,0.06566364208454128,0.0,0.2419394527783306
6052,1,1,24,633.7926,4,1,1620455,0.0,0.3939387394281236,0.4285833299906508,0.08779324325575225,0.07711414386700031,0.012570543458473082
6053,1,2,23,4403.7835,5,1,1318864,0.04862745514321416,0.4097814482766987,0.26114443945698723,0.08642437734292542,0.0494668138640527,0.14455546591612176
6055,1,2,27,4587.2909,6,1,887842,0.1058938414717934,0.35661300096188286,0.2984258460401738,0.16686865455790556,0.0,0.07219753064171328
6056,1,2,27,4587.2909,5,1,926263,0.14677256891401255,0.3389113027293544,0.22821703986880615,0.1681779365039951,0.0,0.11792007237685193
6058,1,1,25,4587.2909,4,1,1150268,0.032209885000712875,0.35368279392280755,0.2395850358351271,0.2504459830230868,0.062326344817033946,0.06175082676384982
6059,1,2,21,3783.2681,6,2,1250056,0.09634768362377366,0.3376920713952015,0.28027864351677045,0.09333821844781354,0.0,0.19234338301644086
6064,1,1,28,5487.7711,6,1,916392,0.030699744214266383,0.2954357960348846,0.6112646116509092,0.03801102584919991,0.0021464613396886922,0.022442360911051167
6096,1,1,28,3918.6966,5,1,1163950,0.028300184715838308,0.4059117659693286,0.2918776579749989,0.20444864470123286,0.0008084539713905237,0.0686524335237768
6097,1,1,25,3101.7798,6,1,928232,0.08205707193891182,0.41857531306828466,0.264751700006033,0.13641417231898922,0.015481043532220393,0.08272177645243861
6138,1,2,29,5487.7711,6,1,769593,0.05284221660020296,0.4852928755848871,0.419750439518031,0.008394047243153199,0.0,0.03372172044184393
6139,0,2,26,2140.9942,7,5,1025875,0.0018520774948214938,0.4543389789204338,0.2585110271719264,0.10471743633483611,0.0,0.18058048007798222
6140,1,2,23,886.13,6,1,1682872,0.010993111775583646,0.2780068834706383,0.5271981469773103,0.0270210687443846,0.01057121397230449,0.14620957505977875
6168,1,2,28,4624.0874,6,1,980858,0.024213494715850815,0.5098342471591198,0.2966810690232429,0.04681105725803327,0.0008665882319357134,0.12159252409625043
6183,1,2,22,824.1717,5,1,2529940,0.24883198811038998,0.2782279421646363,0.3362214123655106,0.012450888163355652,0.0,0.12426776919610742
6186,1,2,28,4411.6185,5,1,1557146,0.04434844259947365,0.3279397050758246,0.4483356088639087,0.03580203783074933,0.0,0.14357549003112105
6187,1,2,28,2229.7907,6,2,1726916,0.009043288729735552,0.2992647007729386,0.45208915778184927,0.010726057318364067,0.09260844186978405,0.1362683535273285
6267,1,2,26,4595.1259,6,1,1250603,0.04351660758849931,0.3859770046929361,0.23688412709708837,0.14992767488963324,0.0,0.18369458573184297
6300,0,2,25,4403.7835,6,5,1068668,0.09563306845531072,0.27434058098492703,0.3646249349657705,0.10645214416451133,0.0003116028551430379,0.15863860431864713
6351,1,1,26,4595.1259,4,1,700361,0.0,0.5378326320283396,0.43150603760060885,0.0,0.0,0.030662758206125126
6469,1,2,26,4852.7704,6,1,2476408,0.029333211651714902,0.2414283106822462,0.11906519442676651,0.13984811872680109,0.15244862720521013,0.3178765373072612
6498,1,1,29,1617.6169,4,1,682179,0.004397672751579864,0.30634188387505334,0.6325011470596427,0.028687485249472646,0.0,0.028071811064251464
6551,0,2,25,2768.6317,6,2,1093148,0.058592249173945336,0.23215886595410684,0.46109127034948605,0.055329196046646933,0.0,0.1928284184758148
6589,1,2,24,2835.8296,6,1,1021950,0.10413718870786241,0.2968325260531337,0.4657175008562063,0.009553304956211164,0.0,0.1237614364694946
6593,1,2,27,2084.1055,5,1,1929177,0.06964990770675786,0.27165988398161495,0.4398258946690739,0.04668674776860807,0.06047501084659417,0.11170359173886066
6976,0,2,21,2047.1996,6,2,825029,0.0579882646549394,0.27332614974746344,0.5778851410071646,0.04206276385436148,0.0,0.04873889281467682
6979,0,1,28,1996.5974,7,2,1074385,0.009928470706497206,0.5350474922862847,0.24662667479534803,0.15186455507104063,0.0,0.05653466867091406
6988,1,2,27,649.5346,4,1,819000,0.10989010989010989,0.23253357753357753,0.23196947496947498,0.2899206349206349,0.0,0.13568620268620268
7008,1,2,23,1829.5683,6,1,1894352,0.04715755044469032,0.1955286029206821,0.3698562885883933,0.07920544861778592,0.21995225808086352,0.08829932346258773
7011,1,2,24,408.6122,6,1,1871190,0.07039370667863766,0.08560862338939391,0.7809682608393589,0.003206515639780033,0.0,0.059822893452829484
7012,1,1,27,1536.9258,6,1,1799313,0.08324065907376871,0.3610755882939766,0.33478833310268974,0.17282262730275388,0.0019374061099986495,0.04613538611681236
7037,1,1,25,1894.5228,6,1,1765877,0.07334429294905591,0.3267724762256941,0.43462087110257397,0.1385713727513298,0.0,0.026691553262203425
7038,1,1,24,1894.5228,6,1,2350111,0.2629403462219444,0.2463424068054658,0.13648206403867733,0.02466777101166711,0.14051974566307718,0.18904809177098444
7039,1,2,28,1870.9646,6,1,1800436,0.09727199411698055,0.14386792976812282,0.21691856861338032,0.07751733469004174,0.09073746581383621,0.3736872624186586
7040,1,2,28,1870.9646,6,1,1247285,0.08252484396108348,0.29458543957475636,0.30766985893360377,0.16072349142337156,0.004409577602552744,0.15008678850463206
7046,0,2,21,2108.6595,6,2,1275288,0.011983959701651706,0.43612266405706007,0.3121412575041873,0.12047788421125268,0.05214508409080929,0.06712993457164186
7048,1,1,25,2108.6595,6,1,905756,0.10833491580513957,0.3120674883743525,0.34200380676473574,0.05061076051386908,0.0027601252434430465,0.18422290329846008
7049,1,1,26,2108.6595,6,4,1694281,0.049963376795230545,0.5372745134956952,0.18667210456825048,0.06533331838107138,0.0,0.16075668675975235
7057,1,2,24,411.179,5,1,2496895,0.01658059309662601,0.23807569000698867,0.565945304067652,0.06914147371034825,0.0,0.11025693911838504
7130,1,2,29,1873.3123,6,1,2140946,0.08814654830154521,0.3662268922242784,0.2848838784350469,0.11385434289328175,0.03970207562451365,0.10718626252133402
7131,1,1,29,1873.3123,5,1,1921903,0.020717486782631588,0.29884598754463676,0.39086572007015963,0.20251178129177175,0.04587484383967349,0.0411836601535041
7132,1,2,24,1573.6729,4,1,1632905,0.01457525085660219,0.14211237028486043,0.4098229841907521,0.33287178372287424,0.0,0.10061822335040924
7133,1,1,29,1573.6729,6,1,1652668,0.02016133911953278,0.3186762253519763,0.32914656785270846,0.20385945634573913,0.0,0.1281564113300433
7151,1,2,27,1028.8943,6,1,2394696,0.11696307172183859,0.2021104140149731,0.3625549965423586,0.1037835282641304,0.07334250359962183,0.14124548585707747
7164,1,2,27,1827.2754,6,4,1696746,0.11206214719233168,0.32075337145335836,0.319024179223054,0.14028440320472246,0.03315169153190872,0.07472420739462476
7207,1,1,26,2108.6595,6,1,961853,0.05589939419017251,0.28947874571270243,0.5330721014541723,0.04005497721585315,0.007069687363869531,0.07442613372313649
7209,1,2,26,2108.6595,5,1,1661360,0.07243041845235229,0.28563285501035296,0.3712614966051909,0.1510918765348871,0.010032142341214427,0.10955121105600231
7211,1,2,24,1044.9649,6,1,1424063,0.13693214415373478,0.35028646906773087,0.39533574006206185,0.007607107269832865,0.0,0.10983783723051578
7213,1,1,28,1992.6898,6,1,1367356,0.01955087043900784,0.27520704191154316,0.5585041496142921,0.08178484608251253,0.0,0.06495309195264437
7214,1,1,29,1992.6898,6,1,1736300,0.07961757760755629,0.37761907504463516,0.3331567125496746,0.10483384207798191,0.06761504348326902,0.037157749236883024
7218,1,1,25,1573.6729,4,1,1460927,0.15585309875168302,0.33429185715644927,0.37702499851121923,0.07441371129426727,0.0,0.05841633428638118
7445,1,1,28,837.1716,6,1,1862077,0.009908290580894345,0.28447266144203487,0.525035216051753,0.05713297570401224,0.0,0.12345085622130557
7612,1,2,29,1594.5503,6,1,10428773,0.037821515532076494,0.13521456455136188,0.3618562797368396,0.1497389961407732,0.024866108409877172,0.29050253562907163
7624,1,1,29,1566.6223,5,1,1258945,0.008141737724841037,0.39805551473654527,0.40718855867412795,0.12246285580386752,0.0,0.06415053874474262
7638,1,1,26,1455.3393,5,1,1301432,0.025049330276188077,0.44752088468702167,0.3070740538114938,0.09904397617393763,0.039059282390474494,0.08225170427652002
7672,1,1,28,342.1171,4,1,926131,0.0,0.3843300785741974,0.4730648256024256,0.14240534006528235,0.0,0.00019975575809469718
7728,1,2,27,1123.3421,5,1,2075378,0.10774567331830635,0.2520596248008796,0.41624995542980603,0.06800014262462067,0.0,0.15594604934619138
7730,0,2,25,754.1912,4,1,1419218,0.10868872858151461,0.19045699814968525,0.42977822998299064,0.04386922939252461,0.03053301184173256,0.19667239282478097
7731,1,2,23,1635.4754,5,1,1415006,0.10165822618419992,0.24738623016439507,0.5328210622428456,0.05874604065283116,0.000588690083292933,0.058800457383219575
7732,1,2,21,754.1912,4,1,1928653,0.07869067167603504,0.23488725032444924,0.4845635788293695,0.08275724041597944,0.0,0.1191017772507548
7742,1,1,29,947.9906,4,1,1921856,0.027798648806154052,0.33804822005394786,0.5046522736354857,0.0317599237403843,0.0,0.09774145409437544
7756,1,2,27,1087.1813,6,1,1272659,0.09733164971920993,0.2642993920602455,0.39862288327038115,0.13413098088333167,0.006561066240053305,0.09905481358321436
7757,1,2,21,691.3213,4,1,908080,0.08220641353184742,0.4483690864241036,0.26173905382785656,0.009520086336005639,0.0,0.19816535988018677
7821,1,2,28,1619.446,6,2,1048425,0.017042706917519135,0.20323532918425258,0.5093897989841906,0.12016882466556979,0.06943748956768486,0.08072585068078308
7894,1,2,24,512.1333,6,5,2195065,0.05762927293724787,0.13466571604941083,0.6214462897454062,0.04100106374982062,0.0,0.1452576575181145
7896,1,1,26,1616.7392,5,1,1499063,0.0648518441186261,0.3018839101492065,0.44450233245700815,0.1534958837620567,0.0,0.035266029513102516
7982,0,1,26,1863.5366,7,2,1124654,0.027697407380403216,0.35964838963805756,0.4653893553039424,0.04335022149034281,0.02729728432033319,0.07661734186692085
7986,0,1,23,1843.1003,6,2,554051,0.10757854421343883,0.4598313151677373,0.2521789510351935,0.058036173565249406,0.0,0.12237321113038331
7991,1,1,28,1302.3813,5,1,1056658,0.09418657692460569,0.427619911078135,0.30290027615368453,0.08758746917167144,0.0,0.08770765943190702
7996,1,1,25,1882.9168,7,2,634804,0.03736113824109489,0.6159066420501446,0.26525195178354266,0.03137503859458982,0.0,0.050106804620008695
7998,1,2,27,1167.8416,7,1,1870582,0.04006400147119987,0.3855912224109929,0.3102333926018747,0.08018092764711732,0.11988247507994838,0.06404904997482067
7999,1,1,25,1919.9106,6,2,1588141,0.08157147255816706,0.4112720470033832,0.20922701447793363,0.09734777957372802,0.09382038496581853,0.10676130142096955
8001,1,1,29,1919.9106,6,1,1943699,0.02742965860454731,0.35472313357160756,0.3596282140393137,0.10697798373102008,0.09829351149534984,0.05294852752406622
8002,1,1,28,1919.9106,6,1,1199438,0.04143607256064924,0.3976137157568795,0.442784870914545,0.017748312126179094,0.043492869160390114,0.05692332575756313
8071,1,1,27,370.899,5,1,2390040,0.10171377884888956,0.36687252096199224,0.38675838061287676,0.1287141637796857,0.0,0.015941155796555705
8072,1,1,29,1631.0074,6,1,1711673,0.11646266547407128,0.30284639647876666,0.39002075746944653,0.04359828074638088,0.01805134508752548,0.12902055474380913
8073,1,1,26,1631.0074,5,1,2401851,0.0008326911203067967,0.08418507226301715,0.45501615212600616,0.451888980623694,0.0,0.008077103866975929
8196,1,1,29,260.4773,6,1,2059214,0.01452010330155098,0.179793843670449,0.20196055388123818,0.5905894190696062,0.0,0.013136080077155653
8206,1,2,26,2030.4806,5,1,2446483,0.061040277001720426,0.19253393544937775,0.5189617095234261,0.1514337111682362,0.0,0.0760307756072697
8207,1,1,28,1598.9064,6,1,1497470,0.19571143328413926,0.2737216772289261,0.41897867736916267,0.06253213753864852,0.0,0.049056074579123456
8210,1,2,29,1029.2951,4,1,1689211,0.0,0.16082656340741328,0.6261070997051286,0.11846655035990175,0.0,0.09460037851991256
8211,1,2,29,569.6113,6,1,1825121,0.199589506668325,0.2372363257011453,0.3810991161681883,0.0943827833880603,0.0,0.0876922680742811
8222,1,1,28,965.194,6,1,2140483,0.01566795905410134,0.32859079002262576,0.4700186826991852,0.03886646144818716,0.0895297930420377,0.05732631373386287
8223,1,2,28,648.9082,6,1,1890318,0.052583745168802286,0.2798656099132527,0.5082451735633898,0.008818622051951048,0.0,0.15048684930260411
8228,1,1,28,619.8123,5,1,1536503,0.1084931171628041,0.2884797491446486,0.4713814421449226,0.11682372243985205,0.0,0.01482196910777265
8278,1,1,29,558.8541,5,1,1102284,0.0,0.5450047356216728,0.27165594347736155,0.11570067242198925,0.0,0.06763864847897638
8291,1,1,23,260.4773,4,1,1959770,0.26533725896406213,0.15374253101129215,0.2953101639478102,0.12181531506248182,0.0,0.1637947310143537
8308,1,2,24,2215.798,4,1,2164651,0.03846024139688107,0.31445484745577923,0.3181769255182475,0.07058458846252814,0.0,0.2583224732300958
8309,0,2,27,2183.6186,5,1,627384,0.04022098108973133,0.3465230225826607,0.3980305522614539,0.043274932099001566,0.09637638192877089,0.07557253611823062
8311,1,1,28,1532.1259,6,1,1645302,0.08841537906110854,0.3170560784585444,0.19885589393315026,0.12570701305900073,0.0042393432938147525,0.2657275077766878
8332,1,1,28,569.6113,4,1,2221055,0.0,0.5834817237754131,0.27843975047893904,0.0990700365366909,0.0,0.039008489208957005
8333,1,1,26,274.0662,5,1,1189999,0.0,0.6543702977901662,0.2875624265230475,0.030084058894167136,0.0,0.027983216792619153
8334,1,2,26,274.0662,5,1,903222,0.043400182900770794,0.3136881076855967,0.23351069836651456,0.38543126717462595,0.0,0.023969743872492035
8336,1,2,26,274.0662,6,1,943056,0.0797407577068594,0.5395649887175311,0.19717811031370353,0.092984934086629,0.0,0.09053120917527697
8350,1,2,24,558.8541,6,1,1326003,0.008107070647653135,0.26182444534439214,0.41189574985878613,0.08269212060606197,0.005844632327377842,0.22963598121572878
8376,0,2,21,1592.0429,5,2,587694,0.019355310756958552,0.20735280605212916,0.35498575789441444,0.3633081161284614,0.0,0.05499971073381726
8384,1,2,28,569.6113,4,1,1858243,0.07186358296519885,0.22554208464662587,0.38633860049519897,0.0947131241715965,0.0,0.2215431458641308
8403,1,2,23,1212.26,6,1,936298,0.028949116627398543,0.3797273944833803,0.4688165519951981,0.04955153167047244,0.0,0.07295647325958189
8405,1,1,28,545.2412,6,1,1533092,0.015654637816908575,0.30439138681827316,0.19095201070777226,0.04458636533228273,0.38810456254419173,0.056311036780571554
8407,1,1,20,1302.6825,4,1,980702,0.062072882486219054,0.3360837440935167,0.5132374564342685,0.025384877363358083,0.013357778407712026,0.04986428089266668
8411,1,1,28,2059.3583,6,4,1507535,0.004975008872099155,0.36962723916857654,0.4769686939275042,0.1427582112521434,0.0,0.005670183445160478
8413,1,2,23,2059.3583,6,2,1771390,0.07206939183353187,0.1532779342776012,0.46907061686020585,0.06800365814416927,0.04299843625627332,0.19457939809979732
8474,1,2,29,1000.2887,6,1,1805553,0.11242705143521126,0.35508456411969075,0.28973228700569853,0.16861260788246038,0.0,0.07414404340387681
8484,1,1,29,1203.5741,5,1,1910242,0.08647071941670217,0.33795089836785075,0.2593257817595886,0.20818566443413974,0.03864693583326092,0.06942052368233972
8486,1,2,27,274.0662,6,1,1382938,0.013015767879688027,0.3672615836718638,0.2917954384072171,0.0018077455388455592,0.0,0.3261194645023855
8487,1,1,29,274.0662,6,1,1976201,0.13156556443398218,0.5899197500659092,0.2322137272473802,0.031120316202653476,0.0,0.015180642050074866
8508,1,1,27,2081.0664,5,1,1867466,0.016949170694406216,0.31942375389966937,0.3497257781400036,0.13618936034176793,0.07975673988174349,0.09795466155742595
8510,0,2,22,2081.0664,6,2,323281,0.061441903483347306,0.6404026218676632,0.14432645283824289,0.05121859929906181,0.0,0.10261351579585562
8511,0,2,22,2232.8317,6,2,906345,0.09480495837677705,0.31087941126171603,0.09278806635442353,0.2099641968566054,0.17743353800153364,0.11412872581632821
8585,1,1,29,606.3494,6,1,470753,0.0,0.3894186547934904,0.570044163287329,0.030801715549343286,0.0,0.009735466369837261
8661,1,1,23,1952.9874,6,2,1687932,0.019531592504911335,0.3372991329034582,0.39356857977691045,0.11550228326733541,0.08942895803859398,0.04467004594971835
8663,0,2,28,998.1799,6,1,447349,0.0564436267880335,0.4428712258214504,0.23563258216739055,0.1495923764219882,0.0,0.11546242419229728
8665,1,2,27,1445.7452,6,1,1639197,0.007560409151554084,0.24674520512177608,0.127022560436604,0.015332507319132478,0.010167783371980306,0.5931721446537542
8666,1,1,27,1883.0504,6,1,866886,0.02034177504308525,0.27596246796003165,0.4117473347129842,0.0553394563991113,0.01698608582904788,0.21962634071838744
8671,1,1,26,1883.0504,6,1,976489,0.2025112418061033,0.22258315249838964,0.206118041268258,0.22234556661672583,0.1280096345171323,0.018433387370467052
8905,1,2,26,359.8156,6,1,1410822,0.014105252115433413,0.4008655946675059,0.4195001212059353,0.04706476082737581,0.024808232363827613,0.093656038819922
8913,0,1,24,563.1277,5,2,1424963,0.0007017726074291052,0.25423116249334193,0.4710276687885931,0.1646611175167355,0.07894941833577433,0.030428860258126002
8914,1,1,22,592.6122,4,1,1934590,0.08853297081035258,0.40199732243007563,0.32278105438361615,0.17467060203970866,0.0,0.012018050336246956
8917,1,2,26,1422.419,6,1,1084540,0.16254817710734504,0.3727958397108452,0.35822560716986,0.024970033378206427,0.00551385841001715,0.07594648422372619
8971,1,2,28,1522.0227,6,1,3219797,0.11938951430788959,0.24945827330108078,0.2914211672350772,0.08406461649600891,0.0,0.2556667392385296
8972,0,1,29,759.7858,6,1,745415,0.03286759724448797,0.21965616468678523,0.6788902825942595,0.0337288624457517,0.0,0.03485709302871555
8973,0,2,21,938.5578,6,2,409558,0.09003364602815718,0.5688229750120862,0.12590890667500085,0.02628443346241558,0.0,0.18895003882234018
8975,0,1,23,1314.2846,6,2,701847,0.01456870229551455,0.41420138577211274,0.4552145980534219,0.07263548893134829,0.0,0.04338267457152342
8976,1,1,26,286.8499,5,1,3628393,0.2019902474731927,0.2586682313630304,0.46798183107507924,0.05869816196867318,0.0,0.012661528120024485
8977,1,1,25,357.3432,6,1,1512016,0.10251214272864838,0.41465831049406887,0.3934812859123184,0.03782102834890636,0.0,0.05152723251605803
8985,0,1,20,2198.3741,4,1,493771,0.02447085794832017,0.22151361663605193,0.20268099989671326,0.5068219883306229,0.0,0.04451253718829174
9011,1,1,27,1532.5532,6,1,1318848,0.07926387271315573,0.1599168365118649,0.40005140850196536,0.04093572572426845,0.0,0.3198336730237298
9021,1,2,29,563.1277,6,1,656310,0.10079840319361277,0.4032164678277034,0.3601499291493349,0.10787585135073365,0.0,0.027959348478615288
9025,0,2,21,292.6071,6,5,1074178,0.0,0.37882920707741174,0.17390972445907477,0.1016591291201272,0.22119239083280426,0.12440954851058204
9040,1,1,27,1952.0797,6,1,1397053,0.005189495316212055,0.3619662246171047,0.3467291505762487,0.15423036921290745,0.0,0.13188332869261224
9044,1,1,29,1952.0797,6,1,907017,0.06706930520596636,0.27634542682220953,0.4644345144578327,0.17101774277659626,0.0,0.021131908222227366
9103,1,1,24,563.1277,6,1,1697810,0.11199721994805073,0.22473362743769915,0.3131916998957481,0.14645337228547364,0.1422420647775664,0.06138201565546204
9171,1,1,29,1532.5532,7,1,847112,0.1577807893171151,0.2542816062102768,0.3484875671693944,0.08962805390550482,0.07414603972083975,0.07567830463976429
9610,0,2,27,662.7662,6,1,1494405,0.1090300152903664,0.32708603089523924,0.4421973962881548,0.026395120466004864,0.0,0.09529143706023467
9614,1,1,26,1649.1016,7,2,1834245,0.009994848016486348,0.17503986653909373,0.22878405011326186,0.25203612385477403,0.319931633996549,0.01421293229639443
9623,0,1,29,1298.5109,6,2,1069591,0.056826394388135276,0.36708050086434907,0.4772057730478286,0.0938489572182264,0.0,0.005039309418272966
9773,1,2,28,1727.3235,7,1,1831938,0.09759882703453938,0.3759974409614299,0.2257232504593496,0.05027298958807558,0.0,0.25040694608660335
9823,1,1,26,287.6362,4,1,1736155,0.085332242800902,0.27613317935322595,0.2982562040831608,0.14498705472725648,0.0,0.1952913190354548
9829,1,1,26,1289.7129,6,1,926912,0.0214961075053511,0.5863124007457019,0.2588832596837672,0.029055616930194022,0.01613745425671477,0.08811731858040461
9914,1,1,22,334.0163,4,1,719345,0.06116675586818564,0.14097547074074332,0.6638330703626215,0.09232009675468655,0.0,0.041704606273762934
10130,1,1,29,490.377,6,1,1301951,0.08627052784628607,0.33520462751670377,0.3104195165563067,0.042474716790416846,0.0,0.22563061129028666
10160,1,1,22,2300.6396,4,1,1345279,0.05134027959999376,0.3409775964688366,0.41726957753744764,0.16171887021205267,0.0,0.028692932841440325
10178,1,2,24,1249.703,6,1,590697,0.1405204360272695,0.4795758231377508,0.18314296500574745,0.103110393315016,0.0,0.09364868959889758
10181,1,2,29,913.1876,6,1,1257606,0.08325341959246378,0.2606857791709009,0.3820242587901139,0.0915143534620541,0.031011302426992238,0.15151009139587437
10182,1,2,28,1902.8435,6,1,910354,0.0744820146887914,0.2854318210278639,0.20465665005041994,0.17713878337437963,0.17390707351206233,0.08438255887270227
10183,1,1,26,1902.8435,6,1,767637,0.067356055010376,0.2852976081142519,0.5473902378337678,0.026624563432976783,0.0010851483188017252,0.07224638728982578
10291,1,2,22,366.0114,6,2,1055990,0.0,0.29025843047756134,0.5287455373630432,0.017235011695186507,0.0,0.16376102046420893
10351,1,2,24,369.0538,6,2,1827856,0.02981635314816922,0.13282227921674356,0.39053404644567186,0.44682732118941537,0.0,0.0
10353,1,1,29,1218.3138,6,1,1538114,0.03564430204783261,0.44285013984659133,0.3015186130546891,0.16865980024887622,0.0,0.05132909524261531
10368,1,2,26,2123.2933,6,1,2866560,0.003267679727617772,0.3811279024335789,0.3712233478455012,0.16614234483143558,0.0011512056262558607,0.0770878683858004
10410,1,1,28,1463.2691,4,1,1772897,0.14232637316211827,0.3546032285011481,0.429290026436956,0.014597576734576232,0.0,0.05918279516520136
10538,1,2,25,2121.9214,6,1,1469519,0.11579367126250154,0.2790954046868397,0.46767207501229996,0.010026410002184388,0.032337111667150954,0.09507668835857175
10539,1,1,25,698.6433,6,1,1242978,0.016009937424475734,0.3111680174548544,0.582830106405745,0.04051399139807784,0.0,0.04947794731684712
10540,0,1,22,1035.8719,5,1,2217098,0.025483763009122737,0.3095636728732785,0.46117717845580125,0.02058276179041251,0.0,0.1831930749114383
10587,0,1,29,1857.7086,6,1,1252648,0.005953787496567272,0.365352437396619,0.5267968335877278,0.07561022729449933,0.0,0.02628591591572413
